IdCaso,IdCasoRelacionado,DIAH,MESH,ANNOH,REGION,DEPTO_CASO,MUNINICIO_CASO,Modalidad,NombreTipoEvento,TipoArmas,PRESUNTO_REPONSABLE1,DESCRIPCION_PRESUNTO_RESPONSABLE1,AbandonoDespojoForzadoTierras,AmenazaIntimidacion,AtaqueContraMisionMedica,ConfinamientoRestriccionMovilidad,DesplazamientoForzado,Extorsion,LesionadosCiviles,Pillaje,Tortura,ViolenciaBasadaGenero,OtroHechoSimultaneo,T_CICOLE,TotalCivilesMuertos,TotalCombatientesMuertos,TotalCivilesCombatientesMuertos,NumeroVictimasCaso,Estado
296396,,13,5,2009,Occidente de nariño,Nariño,Samaniego,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296398,,6,5,2009,Ariari guayabero,Meta,Vistahermosa,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296401,,8,5,2009,Ariari guayabero,Meta,Uribe,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296403,,13,5,2009,Ariari guayabero,Meta,Uribe,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296404,,13,5,2009,Ariari guayabero,Meta,Uribe,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296406,,6,5,2009,Caguan,Caquetá,San vicente del caguán,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296407,,9,5,2009,Caguan,Caquetá,San vicente del caguán,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296408,,13,5,2009,Caguan,Caquetá,San vicente del caguán,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296411,,26,5,2009,Caguan,Caquetá,Cartagena del chairá,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296413,,5,5,2009,Bajo cauca antioqueño,Antioquia,Tarazá,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296414,,1,5,2009,Bajo cauca antioqueño,Antioquia,Tarazá,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296416,,1,5,2009,Bajo cauca antioqueño,Antioquia,Tarazá,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296417,,1,5,2009,Bajo cauca antioqueño,Antioquia,Tarazá,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296420,,21,5,2009,Uraba,Antioquia,Apartadó,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296421,,18,5,2009,Nordeste antioqueño,Antioquia,Anorí,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296428,,22,4,2009,Ariari guayabero,Guaviare,Miraflores,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296430,,24,4,2009,Ariari guayabero,Guaviare,Miraflores,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296432,,24,4,2009,Ariari guayabero,Guaviare,Miraflores,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296435,,24,4,2009,Ariari guayabero,Guaviare,Miraflores,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296436,,6,4,2009,Medio putumayo,Putumayo,Puerto guzmán,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296442,,27,4,2009,Sarare,Arauca,Arauquita,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296443,,27,4,2009,Sarare,Arauca,Arauquita,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296444,,24,4,2009,Catatumbo,Norte de santander,Teorama,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296446,,24,4,2009,Catatumbo,Norte de santander,Teorama,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296447,,5,4,2009,Catatumbo,Norte de santander,Convención,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296453,,25,4,2009,Ariari guayabero,Meta,Uribe,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296460,,25,4,2009,Ariari guayabero,Meta,La macarena,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296466,,2,4,2009,Patia,Cauca,Argelia,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296470,,14,4,2009,Bajo cauca antioqueño,Antioquia,Tarazá,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296471,,10,4,2009,Bajo cauca antioqueño,Antioquia,Tarazá,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296475,,14,4,2009,Bajo cauca antioqueño,Antioquia,Tarazá,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296477,,26,4,2009,Norte de antioquia,Antioquia,Ituango,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296480,,27,4,2009,Norte de antioquia,Antioquia,Ituango,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296481,,27,4,2009,Norte de antioquia,Antioquia,Ituango,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296482,,17,4,2009,Uraba,Antioquia,Apartadó,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296484,,25,3,2009,Bajo putumayo,Putumayo,Puerto leguízamo,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296485,,25,3,2009,Bajo putumayo,Putumayo,Puerto leguízamo,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296487,,22,3,2009,Bajo putumayo,Putumayo,Puerto caicedo,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296489,,12,3,2009,Bajo putumayo,Putumayo,Puerto caicedo,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296490,,2,3,2009,Sarare,Arauca,Tame,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296491,,29,3,2009,Sarare,Arauca,Tame,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296492,,24,3,2009,Sarare,Arauca,Tame,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296493,,19,3,2009,Sarare,Arauca,Tame,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296495,,18,3,2009,Sarare,Arauca,Tame,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296496,,24,3,2009,Sarare,Arauca,Tame,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296497,,7,3,2009,Sarare,Arauca,Tame,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296498,,24,3,2009,Sarare,Arauca,Tame,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296499,,19,3,2009,Sur del valle,Valle del cauca,Florida,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296501,,27,3,2009,Sur del valle,Valle del cauca,Florida,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296503,,16,3,2009,Catatumbo,Norte de santander,Hacarí,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296504,,16,3,2009,Catatumbo,Norte de santander,Hacarí,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296506,,24,3,2009,Catatumbo,Norte de santander,Hacarí,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296507,,16,3,2009,Catatumbo,Norte de santander,Hacarí,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
296508,,27,3,2009,Ariari guayabero,Meta,Vistahermosa,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,Publicado
